currency,data_format,industry_format,tic,fyear,company name,stockholders_equity,net income,revenue,,,
USD,STD,INDL,KO,2022,COCA-COLA CO,24105,9542,43004,,,
USD,STD,INDL,KO,2023,COCA-COLA CO,25941,10714,45754,,,
USD,STD,INDL,KO,2024,COCA-COLA CO,24856,10631,47061,,,
USD,STD,INDL,CL,2010,COLGATE-PALMOLIVE CO,2675,2203,15564,,,
USD,STD,INDL,CL,2011,COLGATE-PALMOLIVE CO,2375,2431,16734,,,
USD,STD,INDL,CL,2012,COLGATE-PALMOLIVE CO,2189,2472,17085,,,
USD,STD,INDL,CL,2013,COLGATE-PALMOLIVE CO,2305,2241,17420,,,
USD,STD,INDL,CL,2014,COLGATE-PALMOLIVE CO,1145,2180,17277,,,
USD,STD,INDL,CL,2015,COLGATE-PALMOLIVE CO,-299,1384,16034,,,
USD,STD,INDL,CL,2016,COLGATE-PALMOLIVE CO,-243,2441,15195,,,
USD,STD,INDL,CL,2017,COLGATE-PALMOLIVE CO,-60,2024,15454,,,
USD,STD,INDL,CL,2018,COLGATE-PALMOLIVE CO,-102,2400,15544,,,
USD,STD,INDL,CL,2019,COLGATE-PALMOLIVE CO,117,2367,15693,,,
USD,STD,INDL,CL,2020,COLGATE-PALMOLIVE CO,743,2695,16471,,,
USD,STD,INDL,CL,2021,COLGATE-PALMOLIVE CO,609,2166,17421,,,
USD,STD,INDL,CL,2022,COLGATE-PALMOLIVE CO,401,1785,17967,,,
USD,STD,INDL,CL,2023,COLGATE-PALMOLIVE CO,609,2300,19457,,,
USD,STD,INDL,CL,2024,COLGATE-PALMOLIVE CO,212,2889,20101,,,
USD,STD,INDL,CMCSA,2010,COMCAST CORP,44354,3635,37937,,,
USD,STD,INDL,CMCSA,2011,COMCAST CORP,47274,4160,55842,,,
USD,STD,INDL,CMCSA,2012,COMCAST CORP,49356,6203,62570,,,
USD,STD,INDL,CMCSA,2013,COMCAST CORP,50694,6816,64657,,,
USD,STD,INDL,CMCSA,2014,COMCAST CORP,52711,8380,68775,,,
USD,STD,INDL,CMCSA,2015,COMCAST CORP,52269,8163,74510,,,
USD,STD,INDL,CMCSA,2016,COMCAST CORP,53943,8695,80403,,,
USD,STD,INDL,CMCSA,2017,COMCAST CORP,68606,22714,84526,,,
USD,STD,INDL,CMCSA,2018,COMCAST CORP,71613,11731,94507,,,
USD,STD,INDL,CMCSA,2019,COMCAST CORP,82726,13057,108942,,,
USD,STD,INDL,CMCSA,2020,COMCAST CORP,90323,10534,103564,,,
USD,STD,INDL,CMCSA,2021,COMCAST CORP,96092,14159,116385,,,
USD,STD,INDL,CMCSA,2022,COMCAST CORP,80943,5370,121427,,,
USD,STD,INDL,CMCSA,2023,COMCAST CORP,82703,15388,121572,,,
USD,STD,INDL,CMCSA,2024,COMCAST CORP,85561,16192,123731,,,
USD,STD,INDL,CMCSA,2025,COMCAST CORP,96903,19998,123707,,,
USD,STD,FS,C,2010,CITIGROUP INC,163468,,111465,,,
USD,STD,INDL,C,2010,CITIGROUP INC,163468,10602,111465,,,
USD,STD,FS,C,2011,CITIGROUP INC,177806,,102587,,,
USD,STD,INDL,C,2011,CITIGROUP INC,177806,11067,102587,,,
USD,STD,FS,C,2012,CITIGROUP INC,189049,,96997,,,
USD,STD,INDL,C,2012,CITIGROUP INC,189049,7541,96997,,,
USD,STD,FS,C,2013,CITIGROUP INC,204339,,92543,,,
USD,STD,INDL,C,2013,CITIGROUP INC,204339,13673,92543,,,
USD,STD,FS,C,2014,CITIGROUP INC,210534,,90572,,,
USD,STD,INDL,C,2014,CITIGROUP INC,210534,7313,90572,,,
USD,STD,FS,C,2015,CITIGROUP INC,221857,,88275,,,
USD,STD,INDL,C,2015,CITIGROUP INC,221857,17242,88275,,,
USD,STD,FS,C,2016,CITIGROUP INC,225120,,82566,,,
USD,STD,INDL,C,2016,CITIGROUP INC,225120,14912,82566,,,
USD,STD,FS,C,2017,CITIGROUP INC,200740,,87367,,,
USD,STD,INDL,C,2017,CITIGROUP INC,200740,-6798,87367,,,
USD,STD,FS,C,2018,CITIGROUP INC,196220,,96720,,,
USD,STD,INDL,C,2018,CITIGROUP INC,196220,18045,96720,,,
USD,STD,FS,C,2019,CITIGROUP INC,193242,,103449,,,
USD,STD,INDL,C,2019,CITIGROUP INC,193242,19401,103449,,,
USD,STD,FS,C,2020,CITIGROUP INC,199442,,88842,,,
USD,STD,INDL,C,2020,CITIGROUP INC,199442,11047,88839,,,
USD,STD,FS,C,2021,CITIGROUP INC,201972,,80565,,,
USD,STD,INDL,C,2021,CITIGROUP INC,201972,21952,80565,,,
USD,STD,FS,C,2022,CITIGROUP INC,201189,,101013,,,
USD,STD,INDL,C,2022,CITIGROUP INC,201189,14845,101013,,,
USD,STD,FS,C,2023,CITIGROUP INC,205453,,155462,,,
USD,STD,INDL,C,2023,CITIGROUP INC,205453,9228,155462,,,
USD,STD,FS,C,2024,CITIGROUP INC,208598,,170731,,,
USD,STD,INDL,C,2024,CITIGROUP INC,208598,12682,170731,,,
USD,STD,INDL,DHR,2010,DANAHER CORP,13711.01,1793,13202.602,,,
USD,STD,INDL,DHR,2011,DANAHER CORP,16904.783,2172.264,16090.54,,,
USD,STD,INDL,DHR,2012,DANAHER CORP,19016.5,2392.2,18260.4,,,
USD,STD,INDL,DHR,2013,DANAHER CORP,22385.3,2695,19118,,,
USD,STD,INDL,DHR,2014,DANAHER CORP,23378.1,2598.4,19913.8,,,
USD,STD,INDL,DHR,2015,DANAHER CORP,23690.3,3357.4,20563.1,,,
USD,STD,INDL,DHR,2016,DANAHER CORP,23002.8,2553.7,16882.4,,,
USD,STD,INDL,DHR,2017,DANAHER CORP,26358.2,2492.1,18329.7,,,
USD,STD,INDL,DHR,2018,DANAHER CORP,28214.4,2650.9,19893,,,
USD,STD,INDL,DHR,2019,DANAHER CORP,30270.6,3008.2,17911.1,,,
USD,STD,INDL,DHR,2020,DANAHER CORP,39766,3646,22284,,,
USD,STD,INDL,DHR,2021,DANAHER CORP,45167,6433,29453,,,
USD,STD,INDL,DHR,2022,DANAHER CORP,50082,7209,31471,,,
USD,STD,INDL,DHR,2023,DANAHER CORP,53486,4764,23890,,,
USD,STD,INDL,DHR,2024,DANAHER CORP,49543,3899,23875,,,
USD,STD,INDL,DHR,2025,DANAHER CORP,52534,3614,24568,,,
USD,STD,INDL,TGT,2010,TARGET CORP,15487,2920,67390,,,
USD,STD,INDL,TGT,2011,TARGET CORP,15821,2929,69865,,,
USD,STD,INDL,TGT,2012,TARGET CORP,16558,2999,73301,,,
USD,STD,INDL,TGT,2013,TARGET CORP,16231,1971,72596,,,
USD,STD,INDL,TGT,2014,TARGET CORP,13997,-1636,72618,,,
USD,STD,INDL,TGT,2015,TARGET CORP,12957,3363,73785,,,
USD,STD,INDL,TGT,2016,TARGET CORP,10953,2737,69495,,,
USD,STD,INDL,TGT,2017,TARGET CORP,11709,2934,71879,,,
USD,STD,INDL,TGT,2018,TARGET CORP,11297,2937,75356,,,
USD,STD,INDL,TGT,2019,TARGET CORP,11833,3281,78112,,,
USD,STD,INDL,TGT,2020,TARGET CORP,14440,4368,93561,,,
USD,STD,INDL,TGT,2021,TARGET CORP,12827,6946,106005,,,
USD,STD,INDL,TGT,2022,TARGET CORP,11232,2780,109120,,,
USD,STD,INDL,TGT,2023,TARGET CORP,13432,4138,107412,,,
USD,STD,INDL,TGT,2024,TARGET CORP,14666,4091,106566,,,
USD,STD,INDL,DE,2010,DEERE & CO,6290.3,1865,25549.6,,,
USD,STD,INDL,DE,2011,DEERE & CO,6800.3,2799.9,31628.5,,,
USD,STD,INDL,DE,2012,DEERE & CO,6842.1,3064.7,35736.1,,,
USD,STD,INDL,DE,2013,DEERE & CO,10265.8,3537.3,37347.4,,,
USD,STD,INDL,DE,2014,DEERE & CO,9062.6,3161.7,35537.9,,,
USD,STD,INDL,DE,2015,DEERE & CO,6743.4,1940,28323.8,,,
USD,STD,INDL,DE,2016,DEERE & CO,6520,1523.9,26006,,,
USD,STD,INDL,DE,2017,DEERE & CO,9557.3,2159.1,28444.7,,,
USD,STD,INDL,DE,2018,DEERE & CO,11287.8,2368.4,36577.7,,,
USD,STD,INDL,DE,2019,DEERE & CO,11413,3253,39258,,,
USD,STD,INDL,DE,2020,DEERE & CO,12937,2751,35540,,,
USD,STD,INDL,DE,2021,DEERE & CO,18431,5963,43959,,,
USD,STD,INDL,DE,2022,DEERE & CO,20262,7131,52179,,,
USD,STD,INDL,DE,2023,DEERE & CO,21785,10166,61251,,,
USD,STD,INDL,DE,2024,DEERE & CO,22836,7100,51659,,,
USD,STD,INDL,DE,2025,DEERE & CO,25950,5027,45684,,,
USD,STD,INDL,DIS,2010,DISNEY (WALT) CO,37519,3963,38063,,,
USD,STD,INDL,DIS,2011,DISNEY (WALT) CO,37385,4807,40893,,,
USD,STD,INDL,DIS,2012,DISNEY (WALT) CO,39759,5682,42278,,,
USD,STD,INDL,DIS,2013,DISNEY (WALT) CO,45429,6136,45041,,,
USD,STD,INDL,DIS,2014,DISNEY (WALT) CO,44958,7501,48813,,,
USD,STD,INDL,DIS,2015,DISNEY (WALT) CO,44525,8382,52465,,,
USD,STD,INDL,DIS,2016,DISNEY (WALT) CO,43265,9391,55632,,,
USD,STD,INDL,DIS,2017,DISNEY (WALT) CO,41315,8980,55137,,,
USD,STD,INDL,DIS,2018,DISNEY (WALT) CO,48773,12598,59434,,,
USD,STD,INDL,DIS,2019,DISNEY (WALT) CO,88877,11054,69570,,,
USD,STD,INDL,DIS,2020,DISNEY (WALT) CO,83583,-2864,65388,,,
USD,STD,INDL,DIS,2021,DISNEY (WALT) CO,88553,1995,67418,,,
USD,STD,INDL,DIS,2022,DISNEY (WALT) CO,95008,3145,83745,,,
USD,STD,INDL,DIS,2023,DISNEY (WALT) CO,99277,2354,88898,,,
USD,STD,INDL,DIS,2024,DISNEY (WALT) CO,100696,4972,91361,,,
USD,STD,INDL,DIS,2025,DISNEY (WALT) CO,109869,12404,94425,,,
USD,STD,INDL,DUK,2010,DUKE ENERGY CORP,22522,1320,14272,,,
USD,STD,INDL,DUK,2011,DUKE ENERGY CORP,22772,1706,14529,,,
USD,STD,INDL,DUK,2012,DUKE ENERGY CORP,40956,1768,19624,,,
USD,STD,INDL,DUK,2013,DUKE ENERGY CORP,41330,2665,24549,,,
USD,STD,INDL,DUK,2014,DUKE ENERGY CORP,40875,1883,23930,,,
USD,STD,INDL,DUK,2015,DUKE ENERGY CORP,39727,2816,23459,,,
USD,STD,INDL,DUK,2016,DUKE ENERGY CORP,41033,2152,22754,,,
USD,STD,INDL,DUK,2017,DUKE ENERGY CORP,41739,3059,23565,,,
USD,STD,INDL,DUK,2018,DUKE ENERGY CORP,43817,2666,24521,,,
USD,STD,INDL,DUK,2019,DUKE ENERGY CORP,46822,3748,25079,,,
USD,STD,INDL,DUK,2020,DUKE ENERGY CORP,47964,1377,24020,,,
USD,STD,INDL,DUK,2021,DUKE ENERGY CORP,49296,3908,25069,,,
USD,STD,INDL,DUK,2022,DUKE ENERGY CORP,49322,2550,28814,,,
USD,STD,INDL,DUK,2023,DUKE ENERGY CORP,49112,2841,29060,,,
USD,STD,INDL,DUK,2024,DUKE ENERGY CORP,50127,4524,30403,,,
USD,STD,INDL,EMR,2010,EMERSON ELECTRIC CO,9792,2164,21039,,,
USD,STD,INDL,EMR,2011,EMERSON ELECTRIC CO,10399,2480,24222,,,
USD,STD,INDL,EMR,2012,EMERSON ELECTRIC CO,10295,1968,24412,,,
USD,STD,INDL,EMR,2013,EMERSON ELECTRIC CO,10585,2004,24669,,,
USD,STD,INDL,EMR,2014,EMERSON ELECTRIC CO,10119,2147,24537,,,
USD,STD,INDL,EMR,2015,EMERSON ELECTRIC CO,8081,2710,22304,,,
USD,STD,INDL,EMR,2016,EMERSON ELECTRIC CO,7568,1635,14522,,,
USD,STD,INDL,EMR,2017,EMERSON ELECTRIC CO,8718,1518,15264,,,
USD,STD,INDL,EMR,2018,EMERSON ELECTRIC CO,8947,2203,17408,,,
USD,STD,INDL,EMR,2019,EMERSON ELECTRIC CO,8233,2306,18372,,,
USD,STD,INDL,EMR,2020,EMERSON ELECTRIC CO,8405,1965,16785,,,
USD,STD,INDL,EMR,2021,EMERSON ELECTRIC CO,9883,2303,18236,,,
USD,STD,INDL,EMR,2022,EMERSON ELECTRIC CO,10364,3231,19629,,,
USD,STD,INDL,EMR,2023,EMERSON ELECTRIC CO,20689,13219,15165,,,
USD,STD,INDL,EMR,2024,EMERSON ELECTRIC CO,21636,1968,17492,,,
USD,STD,INDL,EMR,2025,EMERSON ELECTRIC CO,20282,2293,18016,,,
USD,STD,INDL,XOM,2010,EXXON MOBIL CORP,146839,30460,341578,,,
USD,STD,INDL,XOM,2011,EXXON MOBIL CORP,154396,41060,433526,,,
USD,STD,INDL,XOM,2012,EXXON MOBIL CORP,165863,44880,420714,,,
USD,STD,INDL,XOM,2013,EXXON MOBIL CORP,174003,32580,390247,,,
USD,STD,INDL,XOM,2014,EXXON MOBIL CORP,174399,32520,364763,,,
USD,STD,INDL,XOM,2015,EXXON MOBIL CORP,170811,16150,236810,,,
USD,STD,INDL,XOM,2016,EXXON MOBIL CORP,167325,7840,197518,,,
USD,STD,INDL,XOM,2017,EXXON MOBIL CORP,187688,19710,237162,,,
USD,STD,INDL,XOM,2018,EXXON MOBIL CORP,191794,20840,279332,,,
USD,STD,INDL,XOM,2019,EXXON MOBIL CORP,191650,14340,255583,,,
USD,STD,INDL,XOM,2020,EXXON MOBIL CORP,157150,-22440,178574,,,
USD,STD,INDL,XOM,2021,EXXON MOBIL CORP,168577,23040,276692,,,
USD,STD,INDL,XOM,2022,EXXON MOBIL CORP,195049,55740,398675,,,
USD,STD,INDL,XOM,2023,EXXON MOBIL CORP,204802,36010,334697,,,
USD,STD,INDL,XOM,2024,EXXON MOBIL CORP,263705,33680,339247,,,
USD,STD,INDL,XOM,2025,EXXON MOBIL CORP,259386,28844,323905,,,
USD,STD,INDL,NEE,2010,NEXTERA ENERGY INC,14461,1957,15317,,,
USD,STD,INDL,NEE,2011,NEXTERA ENERGY INC,14943,1923,15341,,,
USD,STD,INDL,NEE,2012,NEXTERA ENERGY INC,16068,1911,14256,,,
USD,STD,INDL,NEE,2013,NEXTERA ENERGY INC,18040,1908,15136,,,
USD,STD,INDL,NEE,2014,NEXTERA ENERGY INC,19916,2465,17021,,,
USD,STD,INDL,NEE,2015,NEXTERA ENERGY INC,22574,2752,17486,,,
USD,STD,INDL,NEE,2016,NEXTERA ENERGY INC,24341,2912,16155,,,
USD,STD,INDL,NEE,2017,NEXTERA ENERGY INC,28208,5378,17195,,,
USD,STD,INDL,NEE,2018,NEXTERA ENERGY INC,34144,6638,16727,,,
USD,STD,INDL,NEE,2019,NEXTERA ENERGY INC,37005,3769,19204,,,
USD,STD,INDL,NEE,2020,NEXTERA ENERGY INC,36513,2919,17997,,,
USD,STD,INDL,NEE,2021,NEXTERA ENERGY INC,37202,3573,17069,,,
USD,STD,INDL,NEE,2022,NEXTERA ENERGY INC,39229,4147,20956,,,
USD,STD,INDL,NEE,2023,NEXTERA ENERGY INC,47468,7310,28114,,,
USD,STD,INDL,NEE,2024,NEXTERA ENERGY INC,50101,6946,24753,,,
USD,STD,INDL,NEE,2025,NEXTERA ENERGY INC,54608,6835,27412,,,
USD,STD,INDL,FDX,2010,FEDEX CORP,15220,1452,39304,,,
USD,STD,INDL,FDX,2011,FEDEX CORP,14727,2032,42680,,,
USD,STD,INDL,FDX,2012,FEDEX CORP,17398,1561,44287,,,
USD,STD,INDL,FDX,2013,FEDEX CORP,15277,2097,45567,,,
USD,STD,INDL,FDX,2014,FEDEX CORP,14993,1050,47453,,,
USD,STD,INDL,FDX,2015,FEDEX CORP,13784,1820,50365,,,
USD,STD,INDL,FDX,2016,FEDEX CORP,16073,2997,60319,,,
USD,STD,INDL,FDX,2017,FEDEX CORP,19416,4572,65450,,,
USD,STD,INDL,FDX,2018,FEDEX CORP,17757,540,69693,,,
USD,STD,INDL,FDX,2019,FEDEX CORP,18295,1286,69217,,,
USD,STD,INDL,FDX,2020,FEDEX CORP,24168,5231,83959,,,
USD,STD,INDL,FDX,2021,FEDEX CORP,24939,3826,93512,,,
USD,STD,INDL,FDX,2022,FEDEX CORP,26088,3972,90155,,,
USD,STD,INDL,FDX,2023,FEDEX CORP,27582,4331,87693,,,
USD,STD,INDL,FDX,2024,FEDEX CORP,28074,4092,87926,,,
USD,STD,FS,USB,2010,US BANCORP,29519,,20518,,,
USD,STD,INDL,USB,2010,US BANCORP,29519,3317,20518,,,
USD,STD,FS,USB,2011,US BANCORP,33978,,21136,,,
USD,STD,INDL,USB,2011,US BANCORP,33978,4872,21136,,,
USD,STD,FS,USB,2012,US BANCORP,38998,,22202,,,
USD,STD,INDL,USB,2012,US BANCORP,38998,5647,22202,,,
USD,STD,FS,USB,2013,US BANCORP,41113,,21059,,,
USD,STD,INDL,USB,2013,US BANCORP,41113,5836,21059,,,
USD,STD,FS,USB,2014,US BANCORP,43479,,21392,,,
USD,STD,INDL,USB,2014,US BANCORP,43479,5851,21392,,,
USD,STD,FS,USB,2015,US BANCORP,46131,,21494,,,
USD,STD,INDL,USB,2015,US BANCORP,46131,5879,21494,,,
USD,STD,FS,USB,2016,US BANCORP,47298,,22744,,,
USD,STD,INDL,USB,2016,US BANCORP,47298,5888,22744,,,
USD,STD,FS,USB,2017,US BANCORP,49040,,23996,,,
USD,STD,INDL,USB,2017,US BANCORP,49040,6218,23996,,,
USD,STD,FS,USB,2018,US BANCORP,51029,,25775,,,
USD,STD,INDL,USB,2018,US BANCORP,51029,7096,25775,,,
USD,STD,FS,USB,2019,US BANCORP,51853,,27325,,,
USD,STD,INDL,USB,2019,US BANCORP,51853,6914,27325,,,
USD,STD,FS,USB,2020,US BANCORP,53095,,25241,,,
USD,STD,INDL,USB,2020,US BANCORP,53095,4959,25241,,,
USD,STD,FS,USB,2021,US BANCORP,54918,,23714,,,
USD,STD,INDL,USB,2021,US BANCORP,54918,7963,23714,,,
USD,STD,FS,USB,2022,US BANCORP,50766,,27401,,,
USD,STD,INDL,USB,2022,US BANCORP,50766,5825,27401,,,
USD,STD,FS,USB,2023,US BANCORP,55306,,40764,,,
USD,STD,INDL,USB,2023,US BANCORP,55306,5429,40764,,,
USD,STD,FS,USB,2024,US BANCORP,58578,,42712,,,
USD,STD,INDL,USB,2024,US BANCORP,58578,6299,42712,,,
USD,STD,FS,USB,2025,US BANCORP,65193,,42861,,,
USD,STD,INDL,USB,2025,US BANCORP,65193,7570,42861,,,
USD,STD,INDL,GD,2010,GENERAL DYNAMICS CORP,13316,2624,32466,,,
USD,STD,INDL,GD,2011,GENERAL DYNAMICS CORP,13232,2526,32677,,,
USD,STD,INDL,GD,2012,GENERAL DYNAMICS CORP,11390,-332,31682,,,
USD,STD,INDL,GD,2013,GENERAL DYNAMICS CORP,14501,2357,31218,,,
USD,STD,INDL,GD,2014,GENERAL DYNAMICS CORP,11829,2533,30852,,,
USD,STD,INDL,GD,2015,GENERAL DYNAMICS CORP,10738,2965,31469,,,
USD,STD,INDL,GD,2016,GENERAL DYNAMICS CORP,10976,2955,31353,,,
USD,STD,INDL,GD,2017,GENERAL DYNAMICS CORP,11435,2912,30973,,,
USD,STD,INDL,GD,2018,GENERAL DYNAMICS CORP,11732,3345,36193,,,
USD,STD,INDL,GD,2019,GENERAL DYNAMICS CORP,13577,3484,39350,,,
USD,STD,INDL,GD,2020,GENERAL DYNAMICS CORP,15661,3167,37925,,,
USD,STD,INDL,GD,2021,GENERAL DYNAMICS CORP,17641,3257,38469,,,
USD,STD,INDL,GD,2022,GENERAL DYNAMICS CORP,18568,3390,39407,,,
USD,STD,INDL,GD,2023,GENERAL DYNAMICS CORP,21299,3315,42272,,,
USD,STD,INDL,GD,2024,GENERAL DYNAMICS CORP,22063,3782,47716,,,
USD,STD,INDL,GD,2025,GENERAL DYNAMICS CORP,25622,4210,52550,,,
USD,STD,INDL,GE,2010,GE AEROSPACE,118936,11644,149060,,,
USD,STD,INDL,GE,2011,GE AEROSPACE,116438,14151,141547,,,
USD,STD,INDL,GE,2012,GE AEROSPACE,123026,13641,144796,,,
USD,STD,INDL,GE,2013,GE AEROSPACE,130566,13060,141024,,,
USD,STD,INDL,GE,2014,GE AEROSPACE,128159,15233,146156,,,
USD,STD,INDL,GE,2015,GE AEROSPACE,98274,-6127,115158,,,
USD,STD,INDL,GE,2016,GE AEROSPACE,75828,8829,119688,,,
USD,STD,INDL,GE,2017,GE AEROSPACE,64263,-5774,120468,,,
USD,STD,INDL,GE,2018,GE AEROSPACE,30981,-22355,121615,,,
USD,STD,INDL,GE,2019,GE AEROSPACE,28316,-4979,95214,,,
USD,STD,INDL,GE,2020,GE AEROSPACE,35552,5705,79619,,,
USD,STD,INDL,GE,2021,GE AEROSPACE,40310,-6519,74196,,,
USD,STD,INDL,GE,2022,GE AEROSPACE,36366,225,76402,,,
USD,STD,INDL,GE,2023,GE AEROSPACE,27378,9481,67778,,,
USD,STD,INDL,GE,2024,GE AEROSPACE,19342,6556,38419,,,
USD,STD,INDL,GE,2025,GE AEROSPACE,18677,8704,45179,,,
USD,STD,INDL,GM,2010,GENERAL MOTORS CO,36180,6172,135592,,,
USD,STD,INDL,GM,2011,GENERAL MOTORS CO,38120,9190,150276,,,
USD,STD,INDL,GM,2012,GENERAL MOTORS CO,36244,6188,152256,,,
USD,STD,INDL,GM,2013,GENERAL MOTORS CO,42607,5346,155427,,,
USD,STD,INDL,GM,2014,GENERAL MOTORS CO,35457,3949,155929,,,
USD,STD,INDL,GM,2015,GENERAL MOTORS CO,39871,9687,152356,,,
USD,STD,INDL,GM,2016,GENERAL MOTORS CO,43836,9427,166380,,,
USD,STD,INDL,GM,2017,GENERAL MOTORS CO,35001,-3864,145588,,,
USD,STD,INDL,GM,2018,GENERAL MOTORS CO,38860,8014,147049,,,
USD,STD,INDL,GM,2019,GENERAL MOTORS CO,41792,6732,137237,,,
USD,STD,INDL,GM,2020,GENERAL MOTORS CO,45030,6427,122485,,,
USD,STD,INDL,GM,2021,GENERAL MOTORS CO,59744,10019,127004,,,
USD,STD,INDL,GM,2022,GENERAL MOTORS CO,67792,9934,156735,,,
USD,STD,INDL,GM,2023,GENERAL MOTORS CO,64286,10127,171842,,,
USD,STD,INDL,GM,2024,GENERAL MOTORS CO,63072,6008,187442,,,
USD,STD,INDL,GM,2025,GENERAL MOTORS CO,61119,2697,185019,,,
USD,STD,INDL,HD,2010,HOME DEPOT INC,18889,3338,67997,,,
USD,STD,INDL,HD,2011,HOME DEPOT INC,17898,3883,70395,,,
USD,STD,INDL,HD,2012,HOME DEPOT INC,17777,4535,74754,,,
USD,STD,INDL,HD,2013,HOME DEPOT INC,12522,5385,78812,,,
USD,STD,INDL,HD,2014,HOME DEPOT INC,9322,6345,83176,,,
USD,STD,INDL,HD,2015,HOME DEPOT INC,6316,7009,88519,,,
USD,STD,INDL,HD,2016,HOME DEPOT INC,4333,7957,94595,,,
USD,STD,INDL,HD,2017,HOME DEPOT INC,1454,8630,100904,,,
USD,STD,INDL,HD,2018,HOME DEPOT INC,-1878,11121,108203,,,
USD,STD,INDL,HD,2019,HOME DEPOT INC,-3116,11242,110225,,,
USD,STD,INDL,HD,2020,HOME DEPOT INC,3299,12866,132110,,,
USD,STD,INDL,HD,2021,HOME DEPOT INC,-1696,16433,151157,,,
USD,STD,INDL,HD,2022,HOME DEPOT INC,1562,17105,157403,,,
USD,STD,INDL,HD,2023,HOME DEPOT INC,1044,15143,152669,,,
USD,STD,INDL,HD,2024,HOME DEPOT INC,6640,14806,159514,,,
USD,STD,INDL,INTC,2010,INTEL CORP,49430,11464,43623,,,
USD,STD,INDL,INTC,2011,INTEL CORP,45911,12942,53999,,,
USD,STD,INDL,INTC,2012,INTEL CORP,51203,11005,53341,,,
USD,STD,INDL,INTC,2013,INTEL CORP,58256,9620,52708,,,
USD,STD,INDL,INTC,2014,INTEL CORP,56777,11704,55870,,,
USD,STD,INDL,INTC,2015,INTEL CORP,61982,11420,55355,,,
USD,STD,INDL,INTC,2016,INTEL CORP,67108,10316,59387,,,
USD,STD,INDL,INTC,2017,INTEL CORP,69885,9601,62761,,,
USD,STD,INDL,INTC,2018,INTEL CORP,74982,21053,70848,,,
USD,STD,INDL,INTC,2019,INTEL CORP,77659,21048,71965,,,
USD,STD,INDL,INTC,2020,INTEL CORP,81038,20899,77867,,,
USD,STD,INDL,INTC,2021,INTEL CORP,95391,19868,79024,,,
USD,STD,INDL,INTC,2022,INTEL CORP,101423,8014,63054,,,
USD,STD,INDL,INTC,2023,INTEL CORP,105590,1689,54228,,,
USD,STD,INDL,INTC,2024,INTEL CORP,99270,-18756,53101,,,
USD,STD,INDL,INTC,2025,INTEL CORP,114281,-267,52853,,,
USD,STD,INDL,IBM,2010,INTL BUSINESS MACHINES CORP,23046,14833,99871,,,
USD,STD,INDL,IBM,2011,INTL BUSINESS MACHINES CORP,20138,15855,106916,,,
USD,STD,INDL,IBM,2012,INTL BUSINESS MACHINES CORP,18860,16604,104507,,,
USD,STD,INDL,IBM,2013,INTL BUSINESS MACHINES CORP,22792,16483,99751,,,
USD,STD,INDL,IBM,2014,INTL BUSINESS MACHINES CORP,11868,12022,92793,,,
USD,STD,INDL,IBM,2015,INTL BUSINESS MACHINES CORP,14262,13190,81741,,,
USD,STD,INDL,IBM,2016,INTL BUSINESS MACHINES CORP,18246,11872,79920,,,
USD,STD,INDL,IBM,2017,INTL BUSINESS MACHINES CORP,17594,5753,79139,,,
USD,STD,INDL,IBM,2018,INTL BUSINESS MACHINES CORP,16796,8728,79591,,,
USD,STD,INDL,IBM,2019,INTL BUSINESS MACHINES CORP,20841,9431,77147,,,
USD,STD,INDL,IBM,2020,INTL BUSINESS MACHINES CORP,20597,5590,73620,,,
USD,STD,INDL,IBM,2021,INTL BUSINESS MACHINES CORP,18901,5743,57350,,,
USD,STD,INDL,IBM,2022,INTL BUSINESS MACHINES CORP,21944,1639,60530,,,
USD,STD,INDL,IBM,2023,INTL BUSINESS MACHINES CORP,22533,7502,61860,,,
USD,STD,INDL,IBM,2024,INTL BUSINESS MACHINES CORP,27307,6023,62753,,,
USD,STD,INDL,JNJ,2010,JOHNSON & JOHNSON,56579,13334,61587,,,
USD,STD,INDL,JNJ,2011,JOHNSON & JOHNSON,57080,9672,65030,,,
USD,STD,INDL,JNJ,2012,JOHNSON & JOHNSON,64826,10853,67224,,,
USD,STD,INDL,JNJ,2013,JOHNSON & JOHNSON,74053,13831,71312,,,
USD,STD,INDL,JNJ,2014,JOHNSON & JOHNSON,69752,16323,74331,,,
USD,STD,INDL,JNJ,2015,JOHNSON & JOHNSON,71150,15409,70074,,,
USD,STD,INDL,JNJ,2016,JOHNSON & JOHNSON,70418,16540,71890,,,
USD,STD,INDL,JNJ,2017,JOHNSON & JOHNSON,60160,1300,76450,,,
USD,STD,INDL,JNJ,2018,JOHNSON & JOHNSON,59752,15297,81581,,,
USD,STD,INDL,JNJ,2019,JOHNSON & JOHNSON,59471,15119,82059,,,
USD,STD,INDL,JNJ,2020,JOHNSON & JOHNSON,63278,14714,82584,,,
USD,STD,INDL,JNJ,2021,JOHNSON & JOHNSON,74023,20878,93775,,,
USD,STD,INDL,JNJ,2022,JOHNSON & JOHNSON,76804,17941,94943,,,
USD,STD,INDL,JNJ,2023,JOHNSON & JOHNSON,68774,35153,85159,,,
USD,STD,INDL,JNJ,2024,JOHNSON & JOHNSON,71490,14066,88821,,,
USD,STD,INDL,LLY,2010,LILLY (ELI) & CO,12420.3,5069.5,23076,,,
USD,STD,INDL,LLY,2011,LILLY (ELI) & CO,13541.7,4347.7,24286.5,,,
